,Date,Quarter,Year,Market_id,AveragePrice,Total_vol,Small_vol,Large_vol,XLarge_vol,Type
10781,3/1/2015,Q1,2015,19,1.75,2076.28,1007.45,30.16,25.34,organic
10782,3/27/2016,Q1,2016,19,1.73,2778.43,1827.82,131.27,26.01,organic
10783,3/20/2016,Q1,2016,19,1.58,3783.94,2000.1,119.76,7.41,organic
10784,3/13/2016,Q1,2016,19,1.7,3152.41,2038.98,126.9,9.86,organic
10785,3/6/2016,Q1,2016,19,1.83,2650.6,1984.85,111.88,17.21,organic
10786,3/26/2017,Q1,2017,19,1.47,4455.27,682.39,192.24,10.18,organic
10787,3/19/2017,Q1,2017,19,1.58,3608.19,581.24,106.6,5.08,organic
10788,3/12/2017,Q1,2017,19,1.7,3349.83,635.64,115.92,5.1,organic
10789,3/5/2017,Q1,2017,19,1.67,2930.17,854.82,95.83,1.28,organic
10790,3/25/2018,Q1,2018,19,1.75,5518.73,171.22,806.65,3.93,organic
10791,3/18/2018,Q1,2018,19,1.6,4077.51,87.69,667.47,3.93,organic
10792,3/11/2018,Q1,2018,19,1.53,3375.33,92.46,616.99,3.93,organic
10793,3/4/2018,Q1,2018,19,1.92,6562.68,176.31,1177.74,0.0,organic
10794,3/29/2015,Q1,2015,20,0.84,354048.59,194240.37,104621.47,7463.43,conventional
10795,3/22/2015,Q1,2015,20,0.9,311228.44,151597.02,115109.24,5684.01,conventional
10796,3/15/2015,Q1,2015,20,1.07,261650.41,112120.65,108345.08,5897.76,conventional
10797,3/8/2015,Q1,2015,20,1.01,291046.81,114868.1,132275.9,5339.34,conventional
10798,3/1/2015,Q1,2015,20,1.05,293036.34,92829.75,151163.75,12440.57,conventional
10799,3/27/2016,Q1,2016,20,0.85,314268.27,155872.97,72324.4,7121.62,conventional
10800,3/20/2016,Q1,2016,20,0.82,332283.27,127949.65,116701.74,13632.17,conventional
10801,3/13/2016,Q1,2016,20,0.79,344613.01,130879.58,109512.41,6824.1,conventional
10802,3/6/2016,Q1,2016,20,0.91,311402.83,139919.03,86200.19,6809.69,conventional
10803,3/26/2017,Q1,2017,20,1.02,325734.59,117623.43,43374.75,9405.35,conventional
10804,3/19/2017,Q1,2017,20,1.02,318004.24,111396.46,43301.14,9357.16,conventional
10805,3/12/2017,Q1,2017,20,0.99,315445.03,114790.55,38280.91,8807.29,conventional
10806,3/5/2017,Q1,2017,20,0.96,345889.75,119711.85,49738.25,8076.53,conventional
10807,3/25/2018,Q1,2018,20,1.01,382746.42,76054.73,122475.03,6496.13,conventional
10808,3/18/2018,Q1,2018,20,1.17,311526.49,76056.35,92588.91,7007.47,conventional
10809,3/11/2018,Q1,2018,20,1.18,298805.55,61233.57,91407.22,8059.72,conventional
10810,3/4/2018,Q1,2018,20,1.05,371269.22,83041.34,107504.82,6520.79,conventional
10811,3/29/2015,Q1,2015,20,1.43,9469.98,5071.98,3688.02,0.0,organic
10812,3/22/2015,Q1,2015,20,1.46,9021.37,4449.39,3881.75,0.0,organic
10813,3/15/2015,Q1,2015,20,1.89,4860.39,1974.44,2783.78,0.0,organic
10814,3/8/2015,Q1,2015,20,1.78,5910.67,2676.09,2766.99,0.0,organic
10815,3/1/2015,Q1,2015,20,1.61,7867.61,4161.89,2885.72,0.0,organic
10816,3/27/2016,Q1,2016,20,1.41,10187.56,3062.51,4885.53,0.0,organic
10817,3/20/2016,Q1,2016,20,1.35,9463.68,3101.56,4112.47,0.0,organic
10818,3/13/2016,Q1,2016,20,1.33,9530.49,1955.94,4330.59,0.0,organic
10819,3/6/2016,Q1,2016,20,1.3,11858.2,2926.28,3544.22,0.0,organic
10820,3/26/2017,Q1,2017,20,1.21,17776.08,1879.08,4266.97,0.0,organic
10821,3/19/2017,Q1,2017,20,1.27,17048.64,2548.8,4383.36,0.0,organic
10822,3/12/2017,Q1,2017,20,1.16,21402.16,2478.71,4691.98,0.0,organic
10823,3/5/2017,Q1,2017,20,1.01,20701.89,2110.61,5897.56,0.0,organic
10824,3/25/2018,Q1,2018,20,1.65,10720.47,1541.02,1842.23,0.0,organic
10825,3/18/2018,Q1,2018,20,1.66,11198.86,1458.43,2174.4,0.0,organic
10826,3/11/2018,Q1,2018,20,1.62,13792.54,1966.47,2132.96,0.0,organic
10827,3/4/2018,Q1,2018,20,1.66,11529.02,1575.2,2190.42,0.0,organic
10828,3/29/2015,Q1,2015,21,1.0,2566690.28,1672623.8,535932.2,69022.84,conventional
10829,3/22/2015,Q1,2015,21,1.01,2466735.33,1423482.89,679696.81,68607.44,conventional
10830,3/15/2015,Q1,2015,21,0.94,2690257.2,1841764.25,445562.2,70872.78,conventional
10831,3/8/2015,Q1,2015,21,0.86,2797745.89,2005781.71,400644.42,62567.6,conventional
10832,3/1/2015,Q1,2015,21,0.75,3094278.93,2145439.03,592196.29,61863.94,conventional
10833,3/27/2016,Q1,2016,21,0.73,3467762.25,982736.16,836002.09,94366.38,conventional
10834,3/20/2016,Q1,2016,21,0.74,3374876.94,928106.16,901464.72,91298.87,conventional
10835,3/13/2016,Q1,2016,21,0.79,2987393.94,767298.16,657175.2,96884.94,conventional
10836,3/6/2016,Q1,2016,21,0.76,3138836.66,821036.0,680884.1,90068.36,conventional
10837,3/26/2017,Q1,2017,21,1.12,2583323.58,861802.43,418362.3,83244.93,conventional
10838,3/19/2017,Q1,2017,21,1.11,2737872.14,965781.76,422615.12,89296.88,conventional
10839,3/12/2017,Q1,2017,21,1.12,2633574.94,974290.82,439065.83,94533.02,conventional
10840,3/5/2017,Q1,2017,21,0.99,2768930.88,897311.08,518369.51,83307.14,conventional
10841,3/25/2018,Q1,2018,21,1.02,2843541.07,1007972.48,439940.61,63511.29,conventional
10842,3/18/2018,Q1,2018,21,0.91,3395262.7,1116865.19,700177.12,62395.31,conventional
10843,3/11/2018,Q1,2018,21,1.03,3059034.3,1152656.67,373411.39,72380.13,conventional
10844,3/4/2018,Q1,2018,21,1.1,2667104.06,985767.65,371412.09,77531.99,conventional
10845,3/29/2015,Q1,2015,21,1.42,35121.94,13962.42,12697.51,0.0,organic
10846,3/22/2015,Q1,2015,21,1.25,41439.59,22334.06,12861.93,0.0,organic
10847,3/15/2015,Q1,2015,21,1.42,32656.06,25316.97,1120.63,0.0,organic
10848,3/8/2015,Q1,2015,21,1.35,42280.47,31604.04,769.47,0.0,organic
10849,3/1/2015,Q1,2015,21,1.14,60244.59,49177.6,1680.02,0.0,organic
10850,3/27/2016,Q1,2016,21,1.07,104358.7,8848.36,30213.25,3.07,organic
10851,3/20/2016,Q1,2016,21,1.1,96605.4,9650.76,29926.72,3.07,organic
10852,3/13/2016,Q1,2016,21,1.09,117245.31,11588.48,37583.32,0.0,organic
10853,3/6/2016,Q1,2016,21,0.96,115143.8,10846.95,27074.16,3.07,organic
10854,3/26/2017,Q1,2017,21,1.33,125710.73,17237.4,32193.35,7.96,organic
10855,3/19/2017,Q1,2017,21,1.25,135636.51,11812.81,38905.35,19.1,organic
10856,3/12/2017,Q1,2017,21,1.19,143848.91,12242.8,37476.71,1.6,organic
10857,3/5/2017,Q1,2017,21,1.07,146065.71,12954.25,28009.38,6.45,organic
10858,3/25/2018,Q1,2018,21,1.74,91739.92,11197.66,29959.26,0.0,organic
10859,3/18/2018,Q1,2018,21,1.72,93566.16,10829.18,30437.33,0.0,organic
10860,3/11/2018,Q1,2018,21,1.39,141932.83,12839.05,36894.48,0.0,organic
10861,3/4/2018,Q1,2018,21,1.4,145608.11,14856.48,27596.01,0.0,organic
10862,3/29/2015,Q1,2015,22,1.0,93802.08,2639.24,64264.48,1117.0,conventional
10863,3/22/2015,Q1,2015,22,0.99,95101.27,2464.06,62778.34,7475.66,conventional
10864,3/15/2015,Q1,2015,22,1.21,56870.1,2010.14,36582.61,1294.26,conventional
10865,3/8/2015,Q1,2015,22,1.18,62728.85,2777.27,38415.34,1615.17,conventional
10866,3/1/2015,Q1,2015,22,1.02,78626.99,1553.83,53158.82,6909.13,conventional
10867,3/27/2016,Q1,2016,22,0.89,120080.36,1969.51,74446.68,6188.82,conventional
10868,3/20/2016,Q1,2016,22,0.95,123442.1,1893.15,76888.63,6365.83,conventional
10869,3/13/2016,Q1,2016,22,1.07,79810.59,1951.19,47340.88,3216.26,conventional
10870,3/6/2016,Q1,2016,22,1.02,88102.95,2028.6,49580.73,8998.16,conventional
10871,3/26/2017,Q1,2017,22,1.11,100036.14,2435.42,46979.43,163.77,conventional
10872,3/19/2017,Q1,2017,22,1.29,74388.06,1883.85,44133.45,213.08,conventional
10873,3/12/2017,Q1,2017,22,1.18,85005.19,2122.02,42103.02,159.61,conventional
10874,3/5/2017,Q1,2017,22,0.99,101061.01,1914.78,49340.2,183.87,conventional
10875,3/25/2018,Q1,2018,22,1.04,126662.1,31512.47,24342.6,306.07,conventional
10876,3/18/2018,Q1,2018,22,1.02,126213.08,32100.53,23976.21,204.7,conventional
10877,3/11/2018,Q1,2018,22,1.08,117108.97,26859.44,26636.99,263.3,conventional
10878,3/4/2018,Q1,2018,22,1.15,97173.74,22840.56,23137.75,219.31,conventional
10879,3/29/2015,Q1,2015,22,1.63,1219.02,0.0,685.41,0.0,organic
10880,3/22/2015,Q1,2015,22,1.76,1030.98,10.75,746.35,0.0,organic
10881,3/15/2015,Q1,2015,22,1.65,1664.74,8.34,731.35,0.0,organic
10882,3/8/2015,Q1,2015,22,1.72,1541.79,2.38,912.87,0.0,organic
10883,3/1/2015,Q1,2015,22,1.65,1510.75,0.0,1077.97,0.0,organic
10884,3/27/2016,Q1,2016,22,1.32,2136.97,4.86,1423.45,0.0,organic
10885,3/20/2016,Q1,2016,22,1.51,1883.74,0.0,1585.02,0.0,organic
10886,3/13/2016,Q1,2016,22,1.08,3691.76,0.0,1890.63,0.0,organic
10887,3/6/2016,Q1,2016,22,0.96,3033.63,23.01,1555.04,0.0,organic
10888,3/26/2017,Q1,2017,22,0.74,6459.97,15.0,1354.56,0.0,organic
10889,3/19/2017,Q1,2017,22,0.95,4433.03,15.67,1395.21,0.0,organic
10890,3/12/2017,Q1,2017,22,0.65,7708.22,6.28,1361.74,0.0,organic
10891,3/5/2017,Q1,2017,22,0.56,9801.7,9.25,1302.28,0.0,organic
10892,3/25/2018,Q1,2018,22,1.46,4173.7,8.0,988.64,0.0,organic
10893,3/18/2018,Q1,2018,22,1.38,4573.23,0.0,1367.86,0.0,organic
10894,3/11/2018,Q1,2018,22,1.35,5905.79,1.3,1528.74,0.0,organic
10895,3/4/2018,Q1,2018,22,1.43,5076.9,13.39,1011.72,0.0,organic
10896,3/29/2015,Q1,2015,23,1.25,370065.74,261045.75,32977.11,87.26,conventional
10897,3/22/2015,Q1,2015,23,0.97,642934.25,480064.45,58232.21,165.2,conventional
10898,3/15/2015,Q1,2015,23,1.33,371716.28,272270.43,35374.87,145.85,conventional
10899,3/8/2015,Q1,2015,23,1.3,356311.66,253963.7,32888.65,62.9,conventional
10900,3/1/2015,Q1,2015,23,1.01,647014.16,484615.92,60307.81,41.65,conventional
10901,3/27/2016,Q1,2016,23,1.17,468636.39,240096.64,99290.24,128.06,conventional
10902,3/20/2016,Q1,2016,23,1.13,507580.07,267187.96,105076.55,142.45,conventional
10903,3/13/2016,Q1,2016,23,0.88,799992.86,399729.47,176357.78,181.05,conventional
10904,3/6/2016,Q1,2016,23,1.16,448052.1,223851.91,93574.47,93.03,conventional
10905,3/26/2017,Q1,2017,23,1.71,498987.31,297987.32,79372.45,370.75,conventional
10906,3/19/2017,Q1,2017,23,1.62,520937.75,297627.53,79475.12,350.68,conventional
10907,3/12/2017,Q1,2017,23,1.7,473865.59,286726.08,80308.24,280.65,conventional
10908,3/5/2017,Q1,2017,23,1.67,464210.89,273177.19,78151.22,228.88,conventional
10909,3/25/2018,Q1,2018,23,1.37,698961.15,474642.82,53923.97,2049.21,conventional
10910,3/18/2018,Q1,2018,23,1.17,828837.57,575923.2,70118.84,2101.12,conventional
10911,3/11/2018,Q1,2018,23,1.19,888615.09,603091.72,74717.78,2009.9,conventional
10912,3/4/2018,Q1,2018,23,1.14,881388.29,639495.68,77645.93,1780.45,conventional
10913,3/29/2015,Q1,2015,23,1.83,2723.62,1818.87,35.41,0.0,organic
10914,3/22/2015,Q1,2015,23,1.82,1755.09,1129.76,24.07,0.0,organic
10915,3/15/2015,Q1,2015,23,1.73,2478.0,1133.25,11.42,0.0,organic
10916,3/8/2015,Q1,2015,23,1.69,2708.59,1060.0,15.26,0.0,organic
10917,3/1/2015,Q1,2015,23,1.75,2035.58,1033.03,2.55,0.0,organic
10918,3/27/2016,Q1,2016,23,1.33,3982.06,1196.76,7.73,0.0,organic
10919,3/20/2016,Q1,2016,23,1.33,3445.84,1044.24,11.6,0.0,organic
10920,3/13/2016,Q1,2016,23,1.3,3678.06,935.58,9.03,0.0,organic
10921,3/6/2016,Q1,2016,23,1.49,2403.4,980.58,7.75,0.0,organic
10922,3/26/2017,Q1,2017,23,1.74,5830.75,1352.29,124.61,0.0,organic
10923,3/19/2017,Q1,2017,23,2.59,2427.94,1223.8,96.36,0.0,organic
10924,3/12/2017,Q1,2017,23,3.05,2068.26,1043.83,77.36,0.0,organic
10925,3/5/2017,Q1,2017,23,2.47,3583.84,1073.79,128.96,0.0,organic
10926,3/25/2018,Q1,2018,23,1.34,8620.15,111.52,296.6,0.0,organic
10927,3/18/2018,Q1,2018,23,1.37,10458.41,351.4,439.42,0.0,organic
10928,3/11/2018,Q1,2018,23,1.35,7949.82,71.89,283.8,0.0,organic
10929,3/4/2018,Q1,2018,23,1.56,11549.64,420.45,893.13,0.0,organic
10930,3/29/2015,Q1,2015,24,1.07,151301.45,102824.72,8307.47,14079.54,conventional
10931,3/22/2015,Q1,2015,24,1.01,173980.22,122204.32,9195.02,13155.99,conventional
10932,3/15/2015,Q1,2015,24,1.08,131053.65,86390.93,6821.52,11458.43,conventional
10933,3/8/2015,Q1,2015,24,1.08,149239.4,104187.91,7723.68,10813.59,conventional
10934,3/1/2015,Q1,2015,24,0.99,169423.5,121799.85,9712.84,10894.89,conventional
10935,3/27/2016,Q1,2016,24,0.93,171568.47,98386.62,20112.88,6373.68,conventional
10936,3/20/2016,Q1,2016,24,0.93,179305.81,100108.05,21586.77,6535.06,conventional
10937,3/13/2016,Q1,2016,24,0.87,188478.21,91631.74,32085.32,5965.84,conventional
10938,3/6/2016,Q1,2016,24,0.97,159755.26,87362.97,20762.36,5969.9,conventional
10939,3/26/2017,Q1,2017,24,0.91,276732.88,135016.05,10773.0,92.56,conventional
10940,3/19/2017,Q1,2017,24,0.96,228023.12,110762.28,10019.64,100.06,conventional
10941,3/12/2017,Q1,2017,24,0.75,261830.38,154343.07,10155.12,71.33,conventional
10942,3/5/2017,Q1,2017,24,0.6,379324.44,174849.76,10907.3,185.57,conventional
10943,3/25/2018,Q1,2018,24,0.95,306280.52,125788.54,10713.8,334.61,conventional
10944,3/18/2018,Q1,2018,24,0.89,316201.23,141265.4,11914.02,387.61,conventional
10945,3/11/2018,Q1,2018,24,0.94,304701.2,136420.81,11461.07,366.73,conventional
10946,3/4/2018,Q1,2018,24,1.03,243867.72,117403.93,10736.39,403.16,conventional
10947,3/29/2015,Q1,2015,24,1.67,4455.04,334.3,2754.56,96.0,organic
10948,3/22/2015,Q1,2015,24,1.64,3813.7,297.71,2408.67,51.68,organic
10949,3/15/2015,Q1,2015,24,1.78,3199.37,230.06,2525.05,54.99,organic
10950,3/8/2015,Q1,2015,24,1.8,4231.32,213.26,2967.69,110.0,organic
10951,3/1/2015,Q1,2015,24,1.76,4269.61,217.89,3226.75,101.08,organic
10952,3/27/2016,Q1,2016,24,1.46,7913.84,795.99,4082.73,0.0,organic
10953,3/20/2016,Q1,2016,24,1.53,6926.91,821.77,3668.29,0.0,organic
10954,3/13/2016,Q1,2016,24,1.32,12819.92,705.97,7430.23,0.0,organic
10955,3/6/2016,Q1,2016,24,1.32,11949.2,840.04,7515.12,0.0,organic
10956,3/26/2017,Q1,2017,24,0.77,9755.34,422.08,1987.08,0.0,organic
10957,3/19/2017,Q1,2017,24,0.92,5986.47,340.95,2019.05,0.0,organic
10958,3/12/2017,Q1,2017,24,0.61,11558.79,523.31,1918.64,0.0,organic
10959,3/5/2017,Q1,2017,24,0.51,17135.45,481.81,1790.33,0.0,organic
10960,3/25/2018,Q1,2018,24,1.48,7250.69,43.77,1759.47,0.0,organic
10961,3/18/2018,Q1,2018,24,1.27,10422.05,20.41,2115.89,0.0,organic
10962,3/11/2018,Q1,2018,24,1.32,10160.96,38.32,2553.36,0.0,organic
10963,3/4/2018,Q1,2018,24,1.5,10565.18,41.88,2211.37,0.0,organic
10964,3/29/2015,Q1,2015,25,0.97,237188.41,161509.61,9472.68,77.75,conventional
10965,3/22/2015,Q1,2015,25,0.9,282494.07,196325.14,8985.9,179.21,conventional
10966,3/15/2015,Q1,2015,25,1.09,233696.32,159683.23,11363.11,183.95,conventional
10967,3/8/2015,Q1,2015,25,1.06,248273.79,163007.69,12379.43,269.87,conventional
10968,3/1/2015,Q1,2015,25,1.08,224752.17,138924.43,16229.64,384.82,conventional
10969,3/27/2016,Q1,2016,25,0.94,263581.97,138523.24,31627.14,1281.63,conventional
10970,3/20/2016,Q1,2016,25,0.94,273647.06,148492.54,30606.51,1534.28,conventional
10971,3/13/2016,Q1,2016,25,0.91,304057.64,160965.45,38522.85,455.16,conventional
10972,3/6/2016,Q1,2016,25,0.97,267953.78,150786.3,27025.48,565.65,conventional
10973,3/26/2017,Q1,2017,25,1.38,236515.28,133157.9,29086.58,355.97,conventional
10974,3/19/2017,Q1,2017,25,1.32,231348.89,130993.69,32649.16,284.06,conventional
10975,3/12/2017,Q1,2017,25,1.32,239083.77,145739.86,25219.09,271.03,conventional
10976,3/5/2017,Q1,2017,25,1.13,254912.18,134356.15,50228.72,184.0,conventional
10977,3/25/2018,Q1,2018,25,1.04,305105.53,171335.77,20076.04,2425.1,conventional
10978,3/18/2018,Q1,2018,25,1.02,316969.55,181011.25,19002.68,2515.0,conventional
10979,3/11/2018,Q1,2018,25,1.05,316463.18,177320.17,22478.1,2158.0,conventional
10980,3/4/2018,Q1,2018,25,1.03,332378.96,190521.47,24646.65,2564.0,conventional
10981,3/29/2015,Q1,2015,25,1.57,3330.37,527.3,19.22,0.0,organic
10982,3/22/2015,Q1,2015,25,1.56,2568.19,428.01,30.18,0.0,organic
10983,3/15/2015,Q1,2015,25,1.55,2954.83,317.68,43.82,0.0,organic
10984,3/8/2015,Q1,2015,25,1.65,1574.72,486.52,8.2,0.0,organic
10985,3/1/2015,Q1,2015,25,1.54,2478.78,300.0,35.45,0.0,organic
10986,3/27/2016,Q1,2016,25,1.26,3468.78,516.41,9.02,0.0,organic
10987,3/20/2016,Q1,2016,25,1.26,3553.39,648.58,3.02,0.0,organic
10988,3/13/2016,Q1,2016,25,1.27,4261.47,617.29,24.21,0.0,organic
10989,3/6/2016,Q1,2016,25,1.37,2612.54,493.68,6.06,0.0,organic
10990,3/26/2017,Q1,2017,25,1.6,3838.3,233.24,0.0,0.0,organic
10991,3/19/2017,Q1,2017,25,1.44,1517.2,83.52,0.0,0.0,organic
10992,3/12/2017,Q1,2017,25,1.45,3782.27,369.23,0.0,0.0,organic
10993,3/5/2017,Q1,2017,25,1.45,4348.91,429.04,0.0,0.0,organic
10994,3/25/2018,Q1,2018,25,1.36,8024.7,275.67,94.25,0.0,organic
10995,3/18/2018,Q1,2018,25,1.35,6622.76,695.79,129.78,0.0,organic
10996,3/11/2018,Q1,2018,25,1.36,7149.27,605.53,123.61,0.0,organic
10997,3/4/2018,Q1,2018,25,1.39,7466.34,521.04,142.08,0.0,organic
10998,3/29/2015,Q1,2015,26,1.36,1183815.23,21780.45,882071.76,1812.92,conventional
10999,3/22/2015,Q1,2015,26,1.33,1192732.41,22713.33,884992.9,1650.73,conventional
11000,3/15/2015,Q1,2015,26,1.45,1097737.98,22591.72,749461.13,1923.63,conventional
11001,3/8/2015,Q1,2015,26,1.36,1129333.95,31886.43,755537.72,2109.98,conventional
11002,3/1/2015,Q1,2015,26,1.18,1338129.89,19919.91,1025372.06,2849.43,conventional
11003,3/27/2016,Q1,2016,26,1.32,1395562.08,17761.56,1008215.2,1438.13,conventional
11004,3/20/2016,Q1,2016,26,1.09,1743194.56,23278.85,1269404.72,1917.48,conventional
11005,3/13/2016,Q1,2016,26,1.17,1600417.32,28599.84,1237674.92,2800.71,conventional
11006,3/6/2016,Q1,2016,26,1.24,1455656.4,18107.83,1074827.27,2066.31,conventional
11007,3/26/2017,Q1,2017,26,1.72,1154893.52,28449.94,717035.68,20182.45,conventional
11008,3/19/2017,Q1,2017,26,1.7,1155875.16,16705.37,737596.2,17545.38,conventional
11009,3/12/2017,Q1,2017,26,1.76,1163703.37,16828.77,755172.29,12532.1,conventional
11010,3/5/2017,Q1,2017,26,1.39,1465568.77,31240.27,1065008.71,34775.18,conventional
11011,3/25/2018,Q1,2018,26,1.34,1774776.77,63905.98,908653.71,843.45,conventional
11012,3/18/2018,Q1,2018,26,1.43,1564859.63,73760.49,911098.28,612.78,conventional
11013,3/11/2018,Q1,2018,26,1.35,1755052.38,64008.06,883441.96,828.96,conventional
11014,3/4/2018,Q1,2018,26,1.23,1931495.66,62328.7,1324579.73,754.74,conventional
11015,3/29/2015,Q1,2015,26,2.08,16567.2,4160.87,9765.56,85.52,organic
11016,3/22/2015,Q1,2015,26,2.02,15438.68,2987.71,11096.86,23.66,organic
11017,3/15/2015,Q1,2015,26,1.81,16570.75,1525.25,9190.36,0.0,organic
11018,3/8/2015,Q1,2015,26,1.9,19904.38,2620.8,8510.42,34.3,organic
11019,3/1/2015,Q1,2015,26,2.0,20787.25,5138.97,10612.61,10.07,organic
11020,3/27/2016,Q1,2016,26,2.12,35908.78,2964.23,12312.76,2498.94,organic
11021,3/20/2016,Q1,2016,26,1.92,31916.68,5059.5,14570.79,2250.46,organic
11022,3/13/2016,Q1,2016,26,1.96,33409.96,7270.09,12040.43,2080.55,organic
11023,3/6/2016,Q1,2016,26,1.86,41547.14,8104.1,16993.79,2071.16,organic
11024,3/26/2017,Q1,2017,26,2.18,87897.32,12071.11,41311.15,90.5,organic
11025,3/19/2017,Q1,2017,26,1.86,147248.57,30270.92,85793.31,114.28,organic
11026,3/12/2017,Q1,2017,26,2.26,93328.69,9962.52,40186.45,162.33,organic
11027,3/5/2017,Q1,2017,26,1.81,121542.09,20888.73,66846.19,235.43,organic
11028,3/25/2018,Q1,2018,26,1.86,118503.55,12695.3,35094.5,205.59,organic
11029,3/18/2018,Q1,2018,26,1.7,189434.04,44234.93,80052.02,53.56,organic
11030,3/11/2018,Q1,2018,26,1.92,108114.03,10655.17,33419.62,144.52,organic
11031,3/4/2018,Q1,2018,26,1.69,133768.12,20987.96,52637.04,92.18,organic
11032,3/29/2015,Q1,2015,27,1.25,216925.45,150612.51,18785.42,128.97,conventional
11033,3/22/2015,Q1,2015,27,0.98,363504.44,260635.0,29682.52,141.02,conventional
11034,3/15/2015,Q1,2015,27,1.27,226247.68,154931.57,21353.84,115.89,conventional
11035,3/8/2015,Q1,2015,27,1.27,219071.79,149785.3,19868.22,86.78,conventional
11036,3/1/2015,Q1,2015,27,1.0,316199.07,227527.01,26599.79,114.63,conventional
11037,3/27/2016,Q1,2016,27,1.06,311571.85,152991.07,56406.32,62.9,conventional
11038,3/20/2016,Q1,2016,27,1.09,291755.18,136450.8,56331.07,89.23,conventional
11039,3/13/2016,Q1,2016,27,0.84,479956.1,216899.51,97078.36,450.14,conventional
11040,3/6/2016,Q1,2016,27,1.08,291732.26,142948.4,51358.16,39.29,conventional
11041,3/26/2017,Q1,2017,27,1.62,281795.07,164358.1,38333.89,88.48,conventional
11042,3/19/2017,Q1,2017,27,1.53,287195.89,160686.42,38524.03,47.0,conventional
11043,3/12/2017,Q1,2017,27,1.52,290011.0,163532.82,41183.06,75.44,conventional
11044,3/5/2017,Q1,2017,27,1.55,270877.61,159001.85,39733.35,36.19,conventional
11045,3/25/2018,Q1,2018,27,1.32,429132.5,258217.83,25970.97,1426.07,conventional
11046,3/18/2018,Q1,2018,27,1.11,508979.43,333194.13,32206.33,1543.14,conventional
11047,3/11/2018,Q1,2018,27,1.13,529200.61,333909.79,33091.99,1477.79,conventional
11048,3/4/2018,Q1,2018,27,1.13,533700.98,331886.57,35297.07,1526.93,conventional
11049,3/29/2015,Q1,2015,27,1.89,2718.72,2081.41,47.36,0.0,organic
11050,3/22/2015,Q1,2015,27,1.77,3577.55,1876.49,81.06,0.0,organic
11051,3/15/2015,Q1,2015,27,1.82,2478.71,1548.1,33.94,0.0,organic
11052,3/8/2015,Q1,2015,27,1.75,2782.53,1382.97,52.89,0.0,organic
11053,3/1/2015,Q1,2015,27,1.7,3031.46,1222.61,28.85,0.0,organic
11054,3/27/2016,Q1,2016,27,1.6,5298.14,2980.74,110.73,0.0,organic
11055,3/20/2016,Q1,2016,27,1.57,4356.15,2282.29,101.75,0.0,organic
11056,3/13/2016,Q1,2016,27,1.52,5651.13,2735.12,99.34,0.0,organic
11057,3/6/2016,Q1,2016,27,1.74,3787.95,2526.85,84.0,0.0,organic
11058,3/26/2017,Q1,2017,27,1.54,8166.97,1228.48,140.26,0.0,organic
11059,3/19/2017,Q1,2017,27,2.06,4382.2,1487.35,118.26,0.0,organic
11060,3/12/2017,Q1,2017,27,2.2,3740.93,1292.48,144.78,0.0,organic
11061,3/5/2017,Q1,2017,27,2.28,4320.91,1879.14,207.53,0.0,organic
11062,3/25/2018,Q1,2018,27,1.45,11040.51,209.54,1106.74,0.0,organic
11063,3/18/2018,Q1,2018,27,1.58,12161.25,335.39,1385.16,0.0,organic
11064,3/11/2018,Q1,2018,27,1.38,8686.28,202.25,688.21,0.0,organic
11065,3/4/2018,Q1,2018,27,1.58,10599.98,361.71,1244.48,0.0,organic
11066,3/29/2015,Q1,2015,28,1.39,339877.09,15819.32,222182.25,1168.94,conventional
11067,3/22/2015,Q1,2015,28,1.18,449261.63,27380.04,322071.0,1104.04,conventional
11068,3/15/2015,Q1,2015,28,1.44,331456.96,15055.12,199103.98,1077.74,conventional
11069,3/8/2015,Q1,2015,28,1.4,349609.78,19780.09,207010.01,1051.07,conventional
11070,3/1/2015,Q1,2015,28,1.24,392412.07,16329.41,267027.05,1528.3,conventional
11071,3/27/2016,Q1,2016,28,1.29,417870.83,17180.94,254821.3,500.98,conventional
11072,3/20/2016,Q1,2016,28,1.05,543578.3,17109.23,287549.42,615.09,conventional
11073,3/13/2016,Q1,2016,28,1.1,533501.85,27514.15,380794.66,775.58,conventional
11074,3/6/2016,Q1,2016,28,1.33,417688.74,16299.39,278369.87,636.84,conventional
11075,3/26/2017,Q1,2017,28,1.66,379956.99,24691.96,219076.77,2819.37,conventional
11076,3/19/2017,Q1,2017,28,1.66,373158.66,16003.12,220282.45,3440.64,conventional
11077,3/12/2017,Q1,2017,28,1.74,377616.35,16961.96,230010.9,6116.39,conventional
11078,3/5/2017,Q1,2017,28,1.48,409950.45,15629.06,245417.56,13667.43,conventional
11079,3/25/2018,Q1,2018,28,1.31,503277.65,43421.1,252219.75,248.04,conventional
11080,3/18/2018,Q1,2018,28,1.33,471175.79,44696.37,241775.09,334.21,conventional
11081,3/11/2018,Q1,2018,28,1.32,486492.24,45869.8,237689.35,297.86,conventional
